GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
0500000US37035,37035,"Catawba County, North Carolina",58835,2003,42859,3715,85.0,1.7,46825,2790,7.8,1.1,26279,4914,N,N,N,N,N,N,81361,28957,N,N,-,**,N,N,26271,16947,N,N,23486,5771,N,N,23836,3147,83.0,1.6,47752,3010,2.7,1.0,30016,4901,30.9,1.9,40525,6113,40.5,2.1,55312,6672,25.9,1.3,34918,4155,39462,2211,54711,5358,44.0,3.2,52044,7574,56.0,3.2,55934,5491,77.0,3.6,64057,3411,18.1,3.3,22949,4861,4.9,1.7,28957,8738,19373,1979,25796,2890,50.7,4.9,20062,4482,45.2,4.9,18803,2706,5.5,2.9,48483,17816,49.3,4.9,30164,4936,40.3,5.6,26898,5612,9.0,3.0,43494,19403,26.2,(X),(X),(X),25.5,(X),(X),(X),26.1,(X),(X),(X)
0500000US37037,37037,"Chatham County, North Carolina",26593,1137,56550,3787,84.2,2.7,60326,5120,N,N,37086,14908,N,N,-,**,N,N,N,N,N,N,-,**,N,N,N,N,N,N,N,N,N,N,24770,5178,77.2,2.7,62494,7476,1.2,1.2,48662,10626,24.2,3.4,55885,16631,39.4,3.2,63609,12539,35.2,3.0,52309,11717,19332,1391,70413,5620,N,N,61236,11008,N,N,72393,7100,N,N,80105,5668,N,N,35369,19674,N,N,25372,8618,7261,1242,26984,4321,59.5,7.4,27032,7507,56.3,7.6,25634,6090,3.1,2.7,70854,42058,40.5,7.4,26962,6458,32.8,7.5,26680,6658,7.7,4.7,28500,125585,32.8,(X),(X),(X),33.0,(X),(X),(X),31.7,(X),(X),(X)
0500000US37045,37045,"Cleveland County, North Carolina",38409,1389,40581,2344,75.8,2.1,43559,3402,22.6,2.1,26261,6617,N,N,-,**,N,N,N,N,N,N,-,**,N,N,N,N,N,N,33681,25875,N,N,45403,29653,75.0,2.1,43601,3487,3.2,1.3,19131,4584,30.3,2.2,43485,4783,39.5,2.1,51149,6170,27.1,2.1,28317,7184,25971,1897,48680,4152,N,N,40531,5618,N,N,53578,5107,N,N,60941,7419,N,N,23311,2650,N,N,23368,12306,12438,1583,20600,1900,58.1,5.8,18079,1612,54.2,6.0,17744,1826,3.9,2.6,19974,12644,41.9,5.8,28895,7222,35.5,5.6,27602,5995,6.4,3.6,44068,44347,37.4,(X),(X),(X),37.5,(X),(X),(X),31.6,(X),(X),(X)
0500000US37049,37049,"Craven County, North Carolina",39570,1354,44963,2920,76.2,2.5,52393,6470,20.3,2.3,28899,5004,N,N,N,N,N,N,127609,69737,N,N,-,**,N,N,36690,17509,N,N,21132,14427,N,N,35505,7531,72.9,2.3,55466,5238,9.1,2.7,28038,15582,30.0,2.8,48648,10625,32.4,2.1,59648,5769,28.5,2.1,36967,4003,27689,1764,51986,8249,N,N,44716,13723,N,N,56395,10405,N,N,61558,3868,N,N,27810,4426,N,N,34747,12998,11881,1648,24273,4868,58.0,6.2,22266,4958,48.5,5.9,18711,8381,9.5,5.4,46324,10712,42.0,6.2,31171,16177,32.8,6.0,22112,6622,9.2,4.6,92031,9253,21.0,(X),(X),(X),23.6,(X),(X),(X),14.4,(X),(X),(X)
0500000US37051,37051,"Cumberland County, North Carolina",125889,1848,43609,2349,54.8,1.2,49681,2702,37.0,1.2,36806,2161,N,N,38640,9076,N,N,42089,8965,N,N,N,N,N,N,35875,5287,3.7,0.8,37391,8016,8.6,0.8,42868,8804,49.3,1.1,49491,2999,7.8,0.9,27996,4056,40.0,1.0,45855,1754,35.0,1.0,51921,3711,17.2,0.8,38493,2944,81991,2661,50863,2441,45.8,2.2,43076,3855,54.2,2.2,56830,2241,67.9,2.4,62328,3523,26.7,2.2,25431,2573,5.4,1.0,37342,4566,43898,2522,30315,1485,48.9,2.9,23015,3072,42.8,2.6,21195,1917,6.1,1.7,36421,6538,51.1,2.9,38709,4578,39.9,3.1,33743,4712,11.2,2.1,59645,13625,39.7,(X),(X),(X),38.7,(X),(X),(X),39.9,(X),(X),(X)
0500000US37057,37057,"Davidson County, North Carolina",63398,1824,38803,2459,89.9,1.1,40822,2510,N,N,23717,6565,N,N,28039,12624,N,N,N,N,N,N,-,**,N,N,N,N,N,N,50773,50432,N,N,33733,9355,86.7,1.4,41219,2747,2.5,0.9,27230,9444,28.3,2.0,42383,7599,42.8,2.0,45927,4498,26.5,1.4,29976,3575,42690,2608,47821,5762,39.4,3.4,46356,8859,60.6,3.4,49163,7521,69.3,4.0,62383,5497,21.4,3.6,21471,3480,9.3,2.5,36123,12538,20708,2328,26888,2785,54.4,4.6,23757,2214,48.4,4.7,22791,4035,6.0,2.9,37252,13242,45.6,4.6,35494,5313,37.9,4.7,31220,7425,7.7,3.1,40986,30416,41.3,(X),(X),(X),42.5,(X),(X),(X),36.5,(X),(X),(X)
0500000US37063,37063,"Durham County, North Carolina",114946,2105,52488,2605,55.9,1.8,63430,4829,35.6,1.6,40659,3691,N,N,-,**,4.4,0.6,45678,10894,N,N,-,**,N,N,46232,25618,N,N,47950,18081,8.7,1.0,40258,3565,49.6,1.4,68402,6140,4.3,0.9,23836,8232,41.9,1.5,52008,3843,36.2,1.6,65291,8884,17.7,0.9,41041,4399,65188,2508,70943,6114,46.6,2.6,55154,8225,53.4,2.6,83331,5404,70.3,3.4,89976,4968,22.6,2.7,31852,7129,7.1,2.0,37526,8589,49758,2348,36182,2328,57.7,3.2,35179,4870,46.8,3.6,33097,4874,10.9,2.5,42679,12106,42.3,3.2,37331,7225,33.0,4.0,35383,6092,9.3,2.8,53468,19803,27.7,(X),(X),(X),30.0,(X),(X),(X),23.4,(X),(X),(X)
0500000US37067,37067,"Forsyth County, North Carolina",142991,2416,45580,2317,68.7,1.1,54844,2723,26.4,1.1,27002,2132,N,N,N,N,N,N,61549,23265,N,N,-,**,N,N,26456,3751,N,N,46957,8144,7.5,0.8,27674,5238,63.2,1.2,56591,2161,5.1,0.7,18813,5206,33.2,1.0,45887,5183,39.1,1.2,54454,2340,22.5,0.9,36444,2830,89576,2697,58760,3562,45.6,1.9,48707,7603,54.4,1.9,64678,4617,70.7,2.3,75432,3095,23.4,2.1,23361,3703,5.8,1.2,39620,10603,53415,2814,28487,2656,55.9,3.1,26650,2099,48.6,3.1,25208,2658,7.2,1.6,43850,7963,44.1,3.1,30635,2426,36.1,2.9,29839,2998,8.0,1.8,35900,12459,26.9,(X),(X),(X),28.5,(X),(X),(X),23.3,(X),(X),(X)
0500000US37071,37071,"Gaston County, North Carolina",80175,1635,41728,2306,78.6,1.4,45133,2451,15.1,0.9,29427,4959,N,N,N,N,N,N,73438,64903,N,N,-,**,N,N,28715,11945,N,N,68975,43078,N,N,28763,14956,77.9,1.4,45130,2450,4.1,0.9,26132,3384,31.6,1.6,45627,3225,40.0,1.4,52207,3980,24.3,1.0,28172,2134,54031,2112,50223,3586,42.3,2.6,45299,4514,57.7,2.6,55229,5486,67.3,3.4,67127,4609,24.1,2.7,22209,3491,8.6,2.1,36832,5109,26144,2082,23676,2395,51.8,4.5,21543,3327,47.2,4.3,20525,3278,4.5,2.0,35164,31917,48.2,4.5,29342,7427,35.6,4.4,22486,4875,12.7,3.5,61711,15855,30.0,(X),(X),(X),33.4,(X),(X),(X),22.5,(X),(X),(X)
0500000US37081,37081,"Guilford County, North Carolina",199607,2868,45726,1892,60.4,0.9,57049,2738,32.5,1.0,32454,3003,N,N,49003,24060,3.2,0.4,49763,11343,N,N,38765,15086,N,N,37965,10728,N,N,11672,6530,5.3,0.5,35760,8924,57.6,1.0,58337,2575,4.3,0.7,21552,4833,35.5,0.9,44106,3754,38.4,0.8,54902,2913,21.8,0.7,38607,3797,127304,3918,58670,2532,44.8,1.9,49983,3506,55.2,1.9,63477,2296,68.4,2.1,74834,2670,23.8,1.9,25551,2110,7.7,1.1,35632,5744,72303,3845,29362,2949,57.1,2.6,25407,2035,48.1,2.8,23743,1952,9.0,1.9,37189,9002,42.9,2.6,34684,4134,32.8,2.8,30219,4587,10.1,2.2,53276,15810,28.4,(X),(X),(X),29.5,(X),(X),(X),25.1,(X),(X),(X)
0500000US37085,37085,"Harnett County, North Carolina",42464,977,45533,2927,71.8,2.0,50115,2935,20.9,1.9,32755,6527,N,N,45958,25070,N,N,180175,148229,N,N,-,**,N,N,27781,7759,N,N,56190,44087,N,N,30507,7375,68.7,1.9,50385,2595,3.7,0.9,28719,10752,40.4,2.2,47153,4708,35.8,1.8,54853,3798,20.1,1.2,31779,3001,30591,1390,53662,2210,49.5,3.1,51389,4289,50.5,3.1,55611,3483,75.6,3.5,64070,5265,16.6,2.8,28231,5045,7.8,1.9,31365,9328,11873,1309,27562,4933,51.8,5.3,16939,5368,47.1,4.8,16360,4089,4.7,2.3,26786,75160,48.2,5.3,31908,5558,38.3,5.9,31336,3969,9.9,3.9,37003,26416,32.4,(X),(X),(X),33.5,(X),(X),(X),28.3,(X),(X),(X)
0500000US37089,37089,"Henderson County, North Carolina",47447,1688,44036,2561,94.4,1.4,44393,2837,N,N,N,N,N,N,61500,3567,N,N,N,N,N,N,-,**,N,N,29271,22175,N,N,48769,32452,N,N,32965,17927,89.5,1.5,45302,2914,2.7,1.3,43139,8974,26.2,2.1,46571,5864,37.8,2.0,44757,6673,33.3,1.6,41063,2932,30892,2087,51059,3281,N,N,48110,7214,N,N,53043,5596,N,N,55636,4957,N,N,34431,12234,N,N,24284,5712,16555,1814,28730,6136,62.4,6.1,24273,8615,53.7,6.3,20402,6326,8.7,3.6,54611,7755,37.6,6.1,36089,11932,30.8,5.7,28787,13058,6.8,3.1,55991,3952,29.1,(X),(X),(X),29.8,(X),(X),(X),27.8,(X),(X),(X)
0500000US37097,37097,"Iredell County, North Carolina",58106,1934,49488,2841,85.7,1.4,51511,3408,10.7,1.2,34549,13357,N,N,-,**,N,N,78606,18298,N,N,-,**,N,N,N,N,N,N,N,N,N,N,N,N,83.3,1.1,51369,3242,1.8,0.7,28516,11435,33.7,2.0,58892,11570,40.5,2.1,57723,5389,24.0,1.4,33520,2961,41466,2151,60891,5986,42.6,3.1,76177,9236,57.4,3.1,52136,5257,76.5,2.8,77792,5847,19.3,2.4,29384,3937,4.2,1.5,63824,27018,16640,1688,28687,4193,52.4,4.8,26197,3586,43.7,4.6,23472,2795,8.8,2.8,66673,36183,47.6,4.8,32379,5794,40.9,4.9,28003,5741,6.7,2.2,62910,25096,31.1,(X),(X),(X),29.8,(X),(X),(X),30.2,(X),(X),(X)
0500000US37101,37101,"Johnston County, North Carolina",61412,1845,50492,2893,80.6,1.7,56077,3737,13.8,1.2,35768,12087,N,N,33134,25728,N,N,35397,29461,N,N,-,**,N,N,N,N,N,N,49958,23255,N,N,34053,3957,74.8,1.7,56945,3270,2.1,0.9,33314,21937,37.6,2.3,53200,5019,40.0,2.2,63803,7044,20.3,1.4,35256,4572,46774,2373,56828,3787,48.5,3.8,56366,7624,51.5,3.8,57170,5158,75.4,3.7,68004,4913,17.9,3.1,30433,3865,6.7,2.1,34135,4619,14638,2191,32625,3817,61.0,6.7,30141,7254,44.0,6.7,21680,5592,17.0,6.5,52185,32432,39.0,6.7,35669,9259,27.0,6.3,34589,7345,12.0,5.9,48216,24694,27.5,(X),(X),(X),26.9,(X),(X),(X),25.2,(X),(X),(X)
0500000US37109,37109,"Lincoln County, North Carolina",30124,1086,49079,4731,92.7,2.3,49510,5451,N,N,N,N,N,N,-,**,N,N,-,**,N,N,-,**,N,N,N,N,N,N,51803,6620,N,N,43216,24002,91.2,2.2,50428,6000,2.4,1.2,24990,8652,25.7,2.5,62011,6315,45.9,2.7,59720,7261,26.0,1.8,32288,3896,21597,1242,61952,4472,N,N,63873,10021,N,N,60751,6091,N,N,72360,9772,N,N,25771,8092,N,N,21655,11772,8527,1281,26795,5031,54.1,7.7,20830,4154,50.5,7.5,20136,4013,3.7,3.3,56153,16900,45.9,7.7,33201,9954,35.1,7.4,30435,8961,10.8,6.5,69286,49179,23.8,(X),(X),(X),22.7,(X),(X),(X),26.1,(X),(X),(X)
0500000US37119,37119,"Mecklenburg County, North Carolina",377213,3399,54278,1664,59.3,0.8,66879,1845,31.8,0.7,37531,1954,N,N,46211,45873,4.0,0.3,75222,12882,N,N,-,**,3.0,0.4,40572,7108,1.6,0.3,49217,7652,8.1,0.5,36717,4122,54.9,0.7,70382,2308,4.1,0.5,26869,2635,43.2,0.8,56623,2054,37.1,0.7,63053,3388,15.6,0.5,40374,2885,231678,5325,66312,1567,49.2,1.3,62506,3198,50.8,1.3,68527,2377,67.9,1.5,88648,2388,23.9,1.2,35401,2607,8.3,1.2,37956,4991,145535,4507,39779,2154,54.4,1.8,35467,1935,44.3,1.6,31713,1463,10.1,1.3,53012,6429,45.6,1.8,43152,3377,34.6,1.9,39184,3412,11.0,1.3,61695,4975,28.5,(X),(X),(X),29.3,(X),(X),(X),25.6,(X),(X),(X)
0500000US37125,37125,"Moore County, North Carolina",36502,1507,49959,3736,85.7,1.9,54304,6339,N,N,28564,6130,N,N,-,**,N,N,N,N,N,N,-,**,N,N,N,N,N,N,N,N,N,N,57210,44462,82.8,2.2,53647,6407,1.3,0.9,40444,15880,27.3,2.3,66863,13171,36.1,2.5,51597,9988,35.2,2.0,44370,5696,25529,1583,59016,6821,N,N,60213,16504,N,N,58802,7110,N,N,67923,8058,N,N,28313,4852,N,N,31467,25385,10973,1478,28049,3589,62.1,6.6,21983,3338,59.3,6.9,22256,3860,2.8,2.0,16671,11730,37.9,6.6,55339,33100,28.9,5.6,52148,25504,9.0,4.6,79497,65697,41.0,(X),(X),(X),42.0,(X),(X),(X),38.2,(X),(X),(X)
0500000US37127,37127,"Nash County, North Carolina",37913,1272,40057,4506,58.0,2.6,50793,4326,37.4,2.3,31162,2497,N,N,45757,26919,N,N,58662,20919,N,N,-,**,N,N,40516,32164,N,N,35896,21581,N,N,40779,31523,56.9,2.4,50653,4705,3.0,1.5,28315,10829,28.2,2.4,45321,14805,42.4,2.9,44052,8167,26.4,2.2,28092,7201,23738,1678,51636,4037,N,N,46706,9447,N,N,55253,4932,N,N,66654,5177,N,N,27340,5891,N,N,31875,30042,14175,1666,22876,4315,54.6,5.5,18799,6389,52.5,5.6,18557,6281,2.1,2.4,25725,23640,45.4,5.5,26912,6939,37.3,6.3,26507,7482,8.0,4.0,40428,44532,24.3,(X),(X),(X),24.5,(X),(X),(X),24.0,(X),(X),(X)
0500000US37129,37129,"New Hanover County, North Carolina",87148,2299,48688,3002,85.0,1.5,53023,2834,12.5,1.4,29198,5064,N,N,N,N,N,N,40512,24890,N,N,-,**,N,N,N,N,N,N,66086,62668,N,N,29717,8039,82.4,1.5,53599,2909,8.3,1.7,20576,5569,32.2,2.0,56591,3342,36.1,1.6,53221,4329,23.4,1.4,43894,2838,48286,2105,63455,7683,40.3,3.3,61913,13538,59.7,3.3,64118,8961,71.8,3.2,80549,5171,19.8,3.0,22153,6516,8.4,2.2,31503,6343,38862,2867,34225,4838,55.8,3.7,30196,3582,45.6,3.9,28999,3238,10.2,2.5,40699,15158,44.2,3.7,41837,6707,32.0,4.1,34485,11309,12.2,3.2,57054,6660,24.2,(X),(X),(X),23.2,(X),(X),(X),23.6,(X),(X),(X)
0500000US37133,37133,"Onslow County, North Carolina",60764,2160,44673,4089,77.6,2.7,48439,2969,16.9,2.6,27694,7875,N,N,50239,16940,N,N,65310,14142,N,N,-,**,N,N,41955,16371,N,N,66035,22276,N,N,37362,8781,71.4,3.0,49201,2576,16.3,2.3,34145,4649,41.4,2.7,47806,4636,27.5,2.3,53316,9192,14.8,1.8,31852,7617,43915,2655,49859,2618,N,N,46353,8105,N,N,53969,5536,N,N,56211,5299,N,N,30588,8415,N,N,32413,20117,16849,2167,27529,6150,52.2,8.2,20370,2102,42.8,7.7,18318,2377,9.4,5.2,33589,19639,47.8,8.2,41423,11777,33.8,6.6,44685,11820,14.0,7.8,31130,19076,26.0,(X),(X),(X),27.1,(X),(X),(X),22.4,(X),(X),(X)
0500000US37135,37135,"Orange County, North Carolina",51867,1745,59409,3364,79.7,2.0,62783,3771,10.7,1.3,44333,12824,N,N,10179,6827,N,N,80540,53383,N,N,-,**,N,N,41654,13513,N,N,54832,18829,N,N,45433,8051,76.4,1.7,63822,3635,9.2,2.0,18762,6281,32.9,2.1,59365,7191,40.0,2.4,80612,9355,17.9,1.3,57232,8764,32051,1743,79582,6514,N,N,77160,12318,N,N,80982,11454,N,N,97343,9238,N,N,48659,14031,N,N,46222,12606,19816,1605,36997,6592,56.6,4.7,37959,6854,39.3,5.3,37159,6848,17.3,4.5,48382,35357,43.4,4.7,35572,11519,33.5,5.2,34096,13173,9.9,3.3,38466,19999,30.0,(X),(X),(X),25.2,(X),(X),(X),35.2,(X),(X),(X)
0500000US37147,37147,"Pitt County, North Carolina",67573,1633,40639,2086,60.9,2.1,50737,3544,32.6,2.0,24617,3725,N,N,72618,33252,N,N,63020,36565,N,N,-,**,N,N,N,N,N,N,50982,34357,N,N,21425,5440,58.9,2.1,51464,3593,13.8,1.8,17032,6652,34.6,2.0,43156,4746,33.8,1.7,56870,3949,17.8,1.2,35751,4657,40082,2339,57733,4436,45.6,3.6,44701,12485,54.4,3.6,63714,4011,65.9,3.5,77803,7602,27.0,3.1,23628,4060,7.1,2.4,30662,10314,27491,2252,24222,3047,58.2,4.3,20853,4551,48.3,4.7,18744,5488,9.9,3.1,25569,7767,41.8,4.3,29079,6982,28.7,4.7,23004,4636,13.1,3.3,42422,12405,37.3,(X),(X),(X),40.0,(X),(X),(X),32.6,(X),(X),(X)
0500000US37151,37151,"Randolph County, North Carolina",52337,1736,40109,2599,89.3,1.9,40648,2605,N,N,32320,11364,N,N,49598,48135,N,N,36995,13159,N,N,-,**,N,N,N,N,N,N,N,N,N,N,36659,14717,84.0,1.6,41606,3589,2.9,1.2,28165,5890,30.2,2.4,45093,6148,41.9,2.3,42475,7078,24.9,1.4,34289,4860,37344,2370,47419,4526,N,N,41692,6948,N,N,51202,3427,N,N,60127,4769,N,N,22306,8008,N,N,29843,4837,14993,1779,21098,5940,58.2,6.0,17142,4094,48.3,6.5,15939,1240,9.9,4.6,40689,29048,41.8,6.0,26713,6504,31.9,5.1,21102,11402,9.9,4.8,42983,37829,34.8,(X),(X),(X),36.6,(X),(X),(X),28.4,(X),(X),(X)
0500000US37155,37155,"Robeson County, North Carolina",45641,835,29542,1851,33.4,1.8,33832,5118,23.8,1.3,27218,4414,38.6,1.9,26092,2160,N,N,47935,33080,N,N,-,**,N,N,33217,6510,N,N,N,N,N,N,32665,6993,31.8,1.5,33348,4806,4.1,1.0,16934,5874,32.3,1.7,29489,3414,39.9,1.9,33758,3989,23.7,1.3,26786,3301,31283,1479,37888,3576,41.5,2.9,30651,4523,58.5,2.9,42095,3403,55.7,3.0,51045,4011,36.3,2.7,23285,2986,8.0,1.8,31800,12873,14358,1219,16607,1752,53.0,4.4,14519,1828,49.2,4.2,13774,1780,3.8,1.8,21077,11792,47.0,4.4,20550,2983,37.5,4.3,17104,3634,9.5,2.6,27254,5769,38.1,(X),(X),(X),40.4,(X),(X),(X),32.3,(X),(X),(X)
0500000US37157,37157,"Rockingham County, North Carolina",37261,1362,41335,5769,77.0,1.8,47003,3750,19.0,1.7,23688,4795,N,N,N,N,N,N,14028,5693,N,N,-,**,N,N,18468,6983,N,N,N,N,N,N,22584,5498,75.3,2.0,46974,3837,4.0,1.6,17757,17087,26.6,2.3,42047,10266,41.5,2.6,56289,8544,27.9,2.3,29455,6546,25326,1785,50990,4639,N,N,37440,12236,N,N,57556,6776,N,N,63275,4906,N,N,21645,7556,N,N,27117,13805,11935,1474,20115,3084,55.1,6.1,19265,3947,48.9,6.1,17624,3310,6.2,3.8,46887,18588,44.9,6.1,21048,6585,33.5,6.3,17416,3371,11.4,6.2,55653,54154,26.5,(X),(X),(X),25.5,(X),(X),(X),28.4,(X),(X),(X)
0500000US37159,37159,"Rowan County, North Carolina",50249,1799,41154,2567,81.8,2.1,44683,2709,14.3,1.9,23652,8377,N,N,-,**,N,N,N,N,N,N,-,**,N,N,35268,11735,N,N,28996,23387,N,N,32106,14198,78.3,2.1,44771,2822,2.7,1.2,33367,10573,28.7,2.2,45889,8653,44.1,2.2,46579,4488,24.5,2.0,28404,4958,33641,1607,51322,4573,N,N,44143,16980,N,N,52311,4807,N,N,59918,4038,N,N,24291,2806,N,N,45518,19804,16608,1674,20053,3527,53.1,5.2,15653,2200,49.3,5.1,15468,2077,3.8,2.2,70898,77461,46.9,5.2,31169,6746,42.1,6.1,31311,8589,4.8,2.7,29657,15923,35.0,(X),(X),(X),35.3,(X),(X),(X),33.4,(X),(X),(X)
0500000US37161,37161,"Rutherford County, North Carolina",26213,1467,34993,2756,89.9,2.1,37261,3143,N,N,20594,10011,N,N,-,**,N,N,-,**,N,N,-,**,N,N,10360,2071,N,N,-,**,N,N,20442,20259,88.3,1.8,37152,3127,2.3,1.5,21205,27944,23.4,3.2,40315,9743,43.7,3.6,34343,3973,30.6,2.7,31542,7909,18446,1630,38661,3950,N,N,33385,3094,N,N,43676,6236,N,N,47965,7339,N,N,18389,4423,N,N,35864,6510,7767,1336,18992,3316,52.4,6.7,16782,2586,47.5,6.7,16044,2455,4.9,3.5,90011,29166,47.6,6.7,23100,15117,37.2,7.2,21595,4974,10.4,6.3,55226,38616,33.3,(X),(X),(X),33.3,(X),(X),(X),30.2,(X),(X),(X)
0500000US37171,37171,"Surry County, North Carolina",30156,850,35579,1882,93.9,1.4,35540,1941,N,N,34412,22703,N,N,-,**,N,N,-,**,N,N,-,**,N,N,35519,22383,N,N,N,N,N,N,31093,14241,88.6,1.6,35842,2064,3.5,1.2,26535,8716,26.5,2.6,38223,5218,40.7,2.4,44171,6022,29.3,1.8,24360,2998,20175,1282,42949,4540,33.7,4.3,35056,5667,66.3,4.3,49263,6888,74.3,3.9,53048,3819,18.6,3.9,25728,6970,7.2,2.4,27513,8340,9981,1203,22095,4126,54.3,6.6,19221,3645,48.5,6.3,18897,3332,5.8,3.3,29615,25499,45.7,6.6,30084,7141,38.4,5.5,23421,6532,7.3,4.1,77929,32377,34.3,(X),(X),(X),31.3,(X),(X),(X),38.9,(X),(X),(X)
0500000US37179,37179,"Union County, North Carolina",69841,1506,63355,2985,84.0,1.3,66610,5136,11.6,0.9,47050,8140,N,N,44975,30729,N,N,89195,21755,N,N,-,**,N,N,23643,11071,N,N,37073,32367,N,N,44404,14006,78.9,1.4,67161,5455,2.4,0.9,46011,6254,35.3,1.8,65950,5744,43.4,1.8,75041,3916,18.9,1.1,38428,3616,55162,1862,73459,3875,50.9,2.7,73783,5139,49.1,2.7,72974,7616,79.6,2.6,84821,4145,14.6,2.3,34349,9796,5.7,1.9,34354,18571,14679,1562,32184,2989,55.0,6.3,29914,3444,49.2,5.9,28034,4909,5.8,2.9,48938,28829,45.0,6.3,39245,9189,32.1,5.2,30741,2910,12.9,4.2,66577,25394,31.8,(X),(X),(X),32.5,(X),(X),(X),25.7,(X),(X),(X)
0500000US37183,37183,"Wake County, North Carolina",364717,4318,65160,1779,71.6,0.8,73854,2794,19.9,0.8,45629,3044,N,N,40938,33418,5.3,0.4,85525,8478,N,N,49182,1980,1.7,0.4,43301,10923,1.2,0.3,53255,13897,6.4,0.5,41043,3973,67.1,0.9,76944,2927,4.5,0.5,27863,9616,41.5,0.7,65481,2555,38.3,0.8,81181,3199,15.7,0.5,47901,3170,235427,5455,81545,2254,51.0,1.5,80573,4468,49.0,1.5,82070,2812,75.2,1.5,97421,3747,18.3,1.4,36207,2334,6.5,1.0,49862,20845,129290,5324,42207,1875,53.4,2.2,39360,3251,45.1,2.3,36697,2540,8.3,1.2,58540,10144,46.6,2.2,46564,4109,32.0,2.2,40741,2627,14.6,1.9,65790,6385,23.5,(X),(X),(X),23.7,(X),(X),(X),22.2,(X),(X),(X)
0500000US37191,37191,"Wayne County, North Carolina",46834,1317,42193,3646,60.1,2.3,54024,3086,32.4,2.0,24907,3238,N,N,-,**,N,N,N,N,N,N,-,**,N,N,30914,22362,N,N,N,N,N,N,31743,19081,58.3,2.1,53897,3008,5.7,1.5,30321,18818,33.5,2.3,38056,10169,38.6,2.4,51938,4821,22.2,1.7,36268,7373,33180,2106,51797,3230,42.9,4.0,41413,12928,57.1,4.0,54667,4580,66.1,3.8,63306,4288,26.9,3.2,24411,1956,7.0,2.2,30149,13801,13654,1841,28040,5978,47.9,7.6,24753,4690,41.6,6.4,23335,3610,6.2,3.4,34578,16978,52.1,7.6,30519,7955,41.2,7.6,27564,10351,10.9,6.1,60250,20002,21.6,(X),(X),(X),22.9,(X),(X),(X),17.1,(X),(X),(X)
