GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
0500000US37035,37035,"Catawba County, North Carolina",152462,951,23395,4221,10527,2017,811,502,0,200,882,513,592,486,181,226,705,425,1277,683,1465,577,907,476,1857,787,1381,578,209,183,260,221,12868,2794,767,618,0,200,1367,760,223,263,332,377,530,369,1909,915,1684,693,1914,981,1319,776,1688,660,577,305,558,279,129067,4429,65342,2212,3274,583,764,484,5632,1018,2873,706,1382,670,1856,587,5776,932,6589,701,8416,751,9689,857,8769,624,6895,263,3427,239,63725,2910,3092,680,802,617,3559,905,2937,1014,484,394,1595,449,4342,840,6867,1076,8931,1020,9525,949,9026,671,7345,420,5220,472
0500000US37037,37037,"Chatham County, North Carolina",69943,446,8513,2503,4448,1432,723,537,0,200,456,361,228,231,0,200,210,180,137,199,338,278,794,669,213,199,422,406,620,778,307,344,4065,1424,335,284,43,97,320,307,0,200,83,120,87,116,117,153,509,320,640,594,629,433,347,231,645,409,310,283,61430,2486,29015,1483,1360,372,228,218,1824,551,883,388,450,422,905,504,2839,783,2423,485,3405,763,3961,392,4295,564,3673,813,2769,318,32415,1707,933,564,370,450,1756,674,1753,603,469,299,514,354,1538,836,3284,744,3332,813,4608,593,4983,290,5283,540,3592,361
0500000US37045,37045,"Cleveland County, North Carolina",95347,419,18577,3618,7920,1837,1340,642,0,200,995,595,302,235,403,517,94,113,706,442,872,483,667,401,1226,673,782,497,449,291,84,80,10657,2279,456,314,502,536,1005,565,341,275,40,66,191,252,760,507,1650,855,1304,627,1725,573,1186,526,949,408,548,239,76770,3590,38078,1807,1497,521,779,491,2087,692,1646,579,460,340,764,335,4092,685,3764,701,4963,935,5937,627,5547,516,4065,306,2477,333,38692,2511,1651,559,988,488,2951,956,776,521,491,378,1066,186,2514,784,4150,905,4939,706,5515,683,5694,528,4545,409,3412,249
0500000US37049,37049,"Craven County, North Carolina",100113,964,13413,3769,5416,1781,106,158,243,257,938,456,328,221,58,82,46,76,985,718,1193,944,539,428,541,400,284,227,85,145,70,107,7997,2379,1138,747,0,200,952,650,818,768,70,107,323,213,753,606,1106,494,460,290,591,421,602,370,549,296,635,334,86700,3794,43977,2343,3915,897,57,75,2644,624,1310,402,293,207,1227,318,5161,1159,5934,806,5195,779,4865,654,5607,324,4486,354,3283,397,42723,1974,2276,560,415,382,2843,747,1580,702,610,352,628,280,3847,518,6359,935,3847,512,5333,633,6305,524,4888,372,3792,338
0500000US37051,37051,"Cumberland County, North Carolina",312263,1923,58949,5497,25241,2897,3954,876,789,399,4116,1033,1275,553,691,350,755,378,2844,763,4056,1014,1487,523,1975,620,1930,614,945,415,424,310,33708,3406,4220,829,558,345,3439,990,1412,494,437,268,770,348,3893,918,6557,1060,4021,864,3146,738,2575,644,1910,547,770,362,253314,5709,125843,3241,9202,947,1894,759,8516,1127,5545,945,2045,557,2964,555,14339,1220,22421,1235,16193,598,15243,938,13616,667,8642,507,5223,536,127471,3526,8140,844,1722,643,9178,1316,4311,1049,1906,538,3148,587,12387,1095,19256,1061,16243,952,17501,837,15615,675,10281,598,7783,436
0500000US37057,37057,"Davidson County, North Carolina",161776,1305,21304,4325,8834,2136,1012,560,44,72,1034,523,403,292,490,389,139,122,812,490,1266,690,758,447,1061,683,1183,598,493,467,139,136,12470,2809,1158,667,303,296,706,517,797,573,0,200,424,359,1170,632,2137,784,1490,717,1451,815,1460,835,448,272,926,472,140472,4725,70046,2620,3151,653,599,347,5026,915,3569,841,1489,558,1495,516,5509,634,7384,976,10256,1002,10403,540,10153,643,6893,503,4119,172,70426,2812,2867,709,968,563,5111,952,2208,607,880,310,1938,424,4670,756,7342,948,10117,954,10976,739,10443,800,7972,486,4934,562
0500000US37063,37063,"Durham County, North Carolina",288480,1553,50017,6021,22836,3459,3504,1188,783,566,2373,1046,1376,908,329,297,767,455,3046,955,2811,922,4124,1803,1446,719,1296,560,784,465,197,241,27181,3744,3880,1018,231,215,2723,980,1013,664,192,225,933,493,3822,1236,6473,1392,3180,888,1367,632,1531,579,1149,625,687,493,238463,6035,113882,3345,7022,1172,2079,821,7732,1509,3560,836,1058,450,2357,503,9523,1096,21797,1034,16979,1721,14893,1219,14041,850,7846,657,4995,469,124581,3906,6096,1007,2078,939,6751,1229,4195,1144,1516,590,1970,665,8187,1354,22083,1401,19757,863,16901,777,17760,893,9787,687,7500,665
0500000US37067,37067,"Forsyth County, North Carolina",358890,1445,65695,5929,27479,2965,3602,1073,734,481,4321,1349,1829,879,386,361,1079,367,3658,969,2932,861,2537,672,2665,781,2343,677,777,371,616,341,38216,3671,3622,808,813,503,5913,1132,1682,674,673,464,1279,506,5357,1396,4907,1072,5275,969,2583,701,2246,614,2286,731,1580,363,293195,5967,143125,3018,7744,1084,1590,879,11034,1561,5373,964,1650,599,4237,623,11546,1194,19475,839,19110,773,20879,762,18961,811,13588,586,7938,362,150070,3736,8038,839,565,262,9906,1237,5069,923,1715,555,3463,664,9799,1382,19712,1184,18289,1044,23889,771,22612,702,15498,932,11515,515
0500000US37071,37071,"Gaston County, North Carolina",210798,803,36449,4435,15493,2327,1736,592,332,287,1578,651,769,526,537,326,688,448,1536,566,1631,630,1873,695,2061,690,1490,542,890,392,372,236,20956,2633,1902,509,540,379,2668,1065,670,542,265,258,512,326,2571,724,3389,937,2660,786,2118,684,2016,637,684,317,961,459,174349,4539,86430,2594,5063,634,880,361,7103,948,2929,688,939,326,2054,548,7555,728,11204,726,11917,1035,12458,760,11936,642,8040,595,4352,295,87919,2847,4325,571,1026,434,5336,877,3293,734,853,398,2566,617,5839,772,10223,828,11762,924,13575,650,12647,809,10013,363,6461,642
0500000US37081,37081,"Guilford County, North Carolina",502547,1748,77514,6764,33496,3937,4785,1190,1105,527,4296,984,2260,748,447,368,1246,581,3849,1355,4250,1205,2984,1077,3459,865,2377,686,1554,603,884,563,44018,4523,3358,955,673,618,4928,1105,2212,711,646,361,998,468,7325,1717,7313,1449,5541,1208,3842,962,3666,1079,1935,717,1581,576,425033,7089,205945,4244,11083,1204,1897,735,15387,1643,7947,1183,2325,661,6073,942,18417,1847,29824,1395,28284,1308,30068,900,26918,847,16900,817,10822,731,219088,4745,11873,930,2476,819,14357,1505,7582,1243,2338,702,5952,653,14523,1879,30242,1489,29630,1283,32398,1001,29915,1153,21841,895,15961,667
0500000US37085,37085,"Harnett County, North Carolina",124956,569,22262,3114,9366,1527,1440,476,204,201,1182,527,665,399,189,161,402,218,1507,476,1130,594,974,421,480,317,649,331,336,171,208,164,12896,2037,1284,434,168,141,1939,633,425,249,134,154,285,258,1278,519,2495,763,1483,499,1332,461,996,335,575,283,502,233,102694,3151,51973,1604,3456,498,823,465,4709,860,2390,742,1054,381,1007,327,4550,706,7589,445,7640,602,7314,443,5770,375,3828,295,1843,210,50721,2066,3517,433,581,331,4675,796,1533,571,943,325,1329,344,3910,704,7188,854,7223,533,6845,629,6041,502,3988,399,2948,319
0500000US37089,37089,"Henderson County, North Carolina",111213,605,14253,2983,7232,1707,369,295,53,86,921,456,565,550,253,246,209,224,892,459,836,528,685,650,678,498,1156,545,478,350,137,111,7021,1688,508,371,273,430,564,493,212,222,271,446,41,68,777,416,974,415,631,494,558,432,1048,467,411,249,753,426,96960,3105,46218,1993,1979,367,860,441,3324,1126,1234,504,651,498,817,332,2824,769,4405,665,6038,748,6195,462,6517,727,6575,550,4799,267,50742,1802,1953,497,366,292,2884,573,1593,416,528,355,1056,387,2263,371,5282,893,5842,617,7375,674,7560,572,8571,962,5469,519
0500000US37097,37097,"Iredell County, North Carolina",167588,1050,25984,3550,10561,1805,752,396,410,316,1693,713,835,574,87,140,308,262,1582,734,1341,571,860,381,1117,445,941,421,340,203,295,280,15423,2375,1597,552,263,228,1513,780,607,365,509,363,561,411,1851,794,2228,686,2166,709,1551,559,1378,546,624,296,575,238,141604,3567,71923,2081,3947,502,835,405,5271,893,2425,443,1482,448,2058,501,5984,767,7954,786,10056,691,12094,628,9516,487,6738,356,3563,250,69681,2395,2907,493,440,235,4989,896,3060,803,860,344,1572,456,4976,848,6601,591,10028,1037,11685,692,9956,619,7474,454,5133,345
0500000US37101,37101,"Johnston County, North Carolina",183677,666,22009,4637,9410,2175,1306,982,311,319,965,631,747,578,65,104,497,352,714,478,1075,736,948,591,1157,609,1255,520,370,263,0,200,12599,3088,1396,1034,396,450,1359,735,368,407,0,200,470,346,1486,898,2072,1134,1358,802,1402,959,934,415,876,583,482,359,161668,4618,80309,2420,4102,961,933,755,8276,1250,3534,846,1403,535,2602,648,7269,871,8083,1043,12648,829,12593,890,8582,703,7192,639,3092,473,81359,3114,4697,1017,1326,811,7242,1140,2804,646,1244,437,2178,594,5412,746,8646,1343,12388,1075,13177,765,10426,349,7554,608,4265,451
0500000US37109,37109,"Lincoln County, North Carolina",79895,502,11727,3226,5305,1702,489,379,822,636,833,640,440,405,35,58,120,183,201,196,620,392,472,476,862,489,266,157,81,104,64,103,6422,1875,572,403,0,200,454,323,443,436,0,200,307,341,1195,612,979,520,723,497,930,649,637,441,95,118,87,102,68168,3266,34368,1654,1258,516,316,249,2548,877,751,441,495,338,934,262,3823,555,3391,541,4397,350,5513,573,5321,306,3781,153,1840,160,33800,2078,981,480,441,318,2713,704,773,355,401,262,1011,485,2070,492,3282,556,4262,581,6073,720,4921,489,4023,198,2849,275
0500000US37119,37119,"Mecklenburg County, North Carolina",1019570,2066,144834,9589,62132,5170,7183,1468,1974,936,8247,1500,3886,1167,1393,749,1795,681,9208,1877,7924,1379,5132,1354,6305,1302,6058,1068,1842,714,1185,465,82702,6337,6145,1569,1711,715,6560,1571,3642,1128,1562,708,2397,997,13772,2177,15357,2003,10449,1833,7721,1373,7922,1191,2961,660,2503,720,874736,9624,426473,5331,29121,1468,4627,1002,34871,2892,16733,1955,5289,1255,11082,1453,34303,1986,74393,1481,68811,1392,61264,1360,45514,1089,27090,959,13375,839,448263,6330,28519,1656,6468,1494,33544,2529,17375,2091,6333,1057,9551,1112,30862,2419,72806,2063,71071,1862,65592,1360,51045,1299,33090,777,22007,876
