GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
0500000US37035,37035,"Catawba County, North Carolina",153678,826,18490,3074,8181,1984,705,559,110,150,1117,505,332,303,199,183,314,246,1396,1012,811,523,621,389,1291,735,497,312,469,296,319,387,10309,1768,750,473,259,220,1035,586,329,335,0,203,168,205,1620,672,1646,758,1300,600,577,275,1407,599,650,395,568,258,135188,3214,68250,2364,4303,629,386,330,5051,856,3105,683,845,367,2437,677,4718,1023,7145,703,9377,918,10395,938,9028,409,7536,469,3924,576,66938,1807,3256,557,386,339,4636,850,2281,637,363,273,2341,480,4294,929,7401,779,8735,791,10717,476,9493,727,7885,664,5150,484
0500000US37037,37037,"Chatham County, North Carolina",71561,359,9732,2620,4208,1517,152,184,70,116,679,365,243,233,0,203,57,93,336,344,1096,774,451,292,479,334,245,252,400,305,0,203,5524,1581,257,191,187,188,433,270,538,413,232,299,70,90,73,89,487,338,836,562,972,624,346,229,402,329,691,396,61829,2629,29648,1707,1252,379,187,184,2185,720,1288,624,305,235,1011,388,1725,641,1886,746,3688,683,4229,582,4655,354,4224,424,3013,98,32181,1403,1119,292,399,315,1822,504,1271,451,198,120,921,277,2233,808,2577,906,3562,718,4363,496,4983,242,4871,293,3862,259
0500000US37045,37045,"Cleveland County, North Carolina",94773,757,20671,3696,9112,1828,715,567,62,82,870,477,148,170,453,551,554,352,807,433,1614,592,472,319,1289,625,1010,534,823,440,295,192,11559,2272,1065,498,66,118,1207,558,416,528,122,194,87,142,1333,634,1720,728,863,507,1113,451,2016,665,933,461,618,346,74102,3616,36975,1895,2049,372,267,256,2954,557,1550,560,74,104,1271,528,3349,571,3407,556,4840,694,5443,767,5349,543,3951,539,2471,348,37127,2271,1437,647,319,249,2509,649,1000,547,147,172,1204,267,3262,648,3505,819,5251,626,5550,493,4879,679,4644,496,3420,426
0500000US37049,37049,"Craven County, North Carolina",99498,1069,15114,3175,7057,2207,928,617,195,207,1186,675,376,388,51,95,80,98,874,714,848,632,625,554,777,563,530,305,284,185,303,216,8057,1872,1287,627,0,203,537,364,246,242,99,175,19,41,909,566,1532,890,1012,586,940,620,642,427,409,272,425,271,84384,3083,42366,2135,2602,713,425,328,3352,1043,960,491,341,344,1204,710,5733,784,5052,789,5107,827,4531,568,5423,368,4687,301,2949,347,42018,2142,1646,511,325,367,3393,947,1620,762,597,366,631,437,3449,564,5020,816,4544,601,4863,727,6388,552,5440,340,4102,353
0500000US37051,37051,"Cumberland County, North Carolina",315237,1819,59784,6054,25988,3093,3709,949,726,339,3669,937,1548,629,720,361,1766,608,3559,823,3447,904,1772,552,1937,497,2006,616,786,347,343,236,33796,3603,3481,849,721,452,2834,831,1632,800,448,277,1330,488,5464,1139,5654,1055,3628,860,3551,766,2709,672,1462,491,882,367,255453,6359,125489,3615,9045,978,1809,711,10253,1098,4521,1040,751,335,3374,724,12303,1654,22996,1040,16496,1245,15419,1119,13778,673,9314,432,5430,305,129964,3704,8745,923,2011,661,9659,1267,4041,836,1967,469,2663,681,11479,1168,21512,1046,16706,935,16416,808,16321,757,10205,564,8239,523
0500000US37057,37057,"Davidson County, North Carolina",162060,998,25583,3758,10240,2112,960,455,63,112,2359,1098,490,359,192,177,275,288,952,578,776,437,1074,520,1552,659,1059,414,263,233,225,202,15343,2253,1625,674,183,231,1176,584,71,96,334,358,606,524,1706,668,2183,739,2946,1013,1488,565,1587,643,1054,432,384,240,136477,3680,67848,2107,2993,488,608,473,4894,1041,2004,804,1090,393,1812,452,5454,604,8576,825,7561,788,10787,895,9848,534,7663,335,4558,350,68629,2590,2914,964,881,525,4534,966,2413,792,1025,449,2294,446,4546,824,6934,1095,7662,920,10925,722,10090,661,8041,495,6370,451
0500000US37063,37063,"Durham County, North Carolina",293222,1640,47869,5738,21962,3452,2509,1042,428,368,3677,1205,740,523,593,463,1428,612,2471,1026,3658,1232,2007,743,1349,621,1970,844,689,469,443,346,25907,3147,1501,661,222,244,2737,1000,1045,585,500,396,945,516,3927,1056,6182,1228,2810,1008,3040,1086,1828,693,686,350,484,323,245353,5748,116449,3745,7748,1086,846,464,9635,1505,2720,853,1185,666,2015,715,8999,1199,22393,1138,17851,1078,16103,988,13376,1039,9065,794,4513,437,128904,3469,8562,713,1343,753,8036,1241,3911,996,1395,642,1549,508,8093,1171,22971,1236,18621,1056,17397,1095,17770,858,11411,648,7845,655
0500000US37067,37067,"Forsyth County, North Carolina",361719,1798,65062,7724,28735,3941,2979,1036,215,180,4901,1488,1640,733,203,181,643,371,4072,1216,3388,1017,3694,971,2695,660,3020,883,843,421,442,293,36327,4534,3614,1047,683,559,3258,1072,2451,1206,727,445,1003,494,3849,1490,5176,1238,4650,1178,3178,934,3656,1067,2303,526,1779,496,296657,7579,143800,3941,8690,1040,1848,696,11231,1782,5394,1218,2188,524,4628,563,10783,1430,19044,1103,17405,960,21637,769,19250,1062,13628,560,8074,417,152857,4466,7380,1092,1851,789,10463,1591,5214,1102,1984,683,3696,557,10523,1569,19538,1230,19347,1262,23110,933,22287,1113,15524,511,11940,500
0500000US37071,37071,"Gaston County, North Carolina",214018,840,33374,4019,14685,2015,2207,725,295,280,1877,623,588,304,261,187,986,492,1645,561,1235,577,1146,543,2061,674,1417,433,471,213,496,279,18689,2571,1766,500,252,221,1557,614,958,497,368,243,331,304,2106,747,2115,664,2748,725,2192,726,1579,594,1471,529,1246,497,180644,4042,88355,2107,4342,669,991,370,6328,1059,3579,832,1145,390,2134,580,7418,757,11388,871,12023,726,13583,687,12180,527,9189,330,4055,244,92289,2717,4748,643,559,276,6457,876,3671,783,890,314,2607,506,6444,770,12358,855,11484,733,14082,819,13112,606,9651,467,6226,622
0500000US37081,37081,"Guilford County, North Carolina",504936,1971,93700,8096,42239,4447,4945,1254,534,379,6655,1587,2376,883,1403,668,1613,725,5186,1531,5174,1368,4007,1093,3728,801,3378,968,2072,747,1168,627,51461,4937,3840,1078,577,419,4970,1435,2234,711,589,317,1715,643,7992,1931,8598,1473,6056,1293,5218,1168,4955,1377,2462,745,2255,689,411236,8425,197626,4754,10721,1260,2192,858,14554,1604,7095,1267,2510,703,4660,975,16464,1722,27722,1488,26455,1130,30334,864,26562,1046,17604,710,10753,670,213610,5178,11266,1077,2700,905,15333,1819,7041,1068,2407,724,5282,844,14146,1699,29197,1550,28133,1317,31960,1204,28990,1299,21550,786,15605,941
0500000US37085,37085,"Harnett County, North Carolina",127123,1183,20298,3099,8514,1530,1040,358,103,126,1277,514,542,350,0,203,286,252,1295,461,1516,467,754,351,781,412,248,140,433,238,239,221,11784,1913,825,335,136,149,1654,651,502,489,216,235,216,166,1251,523,2663,824,1586,581,1202,426,812,264,367,215,354,212,106825,3388,54496,1727,4259,506,1037,543,4415,975,2540,745,758,331,1865,364,3772,635,8920,566,7520,482,7095,494,6600,268,3980,231,1735,346,52329,2141,3531,594,330,193,4637,956,1950,581,693,353,1449,386,4022,545,7206,774,7140,736,7340,561,6098,251,4633,247,3300,374
0500000US37089,37089,"Henderson County, North Carolina",112393,874,12990,3470,4814,1354,178,201,33,55,765,535,55,96,0,203,261,362,658,579,499,443,535,550,587,277,652,298,356,176,235,204,8176,2445,817,644,44,76,865,699,0,203,0,203,60,99,349,439,1222,854,903,483,1005,626,1439,542,839,474,633,353,99403,3436,49520,1827,2933,651,506,268,2791,523,1782,643,744,470,1294,531,3104,713,5023,483,5540,640,7012,778,6626,446,6988,381,5177,366,49883,2163,971,611,907,570,3186,814,1404,619,567,429,990,343,2943,354,4256,617,6112,772,6759,710,7676,704,8369,451,5743,433
0500000US37097,37097,"Iredell County, North Carolina",171501,397,18051,2718,7176,1464,787,478,41,73,1009,745,316,301,76,93,271,256,1458,833,710,399,236,176,708,344,1008,380,382,228,174,154,10875,1938,1442,775,0,203,331,234,476,406,170,200,126,141,972,633,1575,592,1803,712,1368,627,1157,363,599,252,856,381,153450,2730,77188,1540,4027,385,625,287,6104,706,3496,873,1548,415,2048,349,6209,654,9284,748,10479,495,12269,561,10160,416,6897,285,4042,332,76262,1958,3422,672,693,338,6550,778,3282,836,1025,385,2298,571,5944,610,7677,697,9905,727,12460,663,10211,418,7903,379,4892,406
0500000US37101,37101,"Johnston County, North Carolina",189355,747,24672,5342,12553,3525,1416,908,1074,834,2211,1293,500,421,488,408,385,419,1201,837,684,620,1768,1134,547,351,1655,1085,327,256,297,278,12119,2753,1058,746,120,155,1546,812,708,469,335,330,480,554,877,488,1625,841,2059,970,1321,706,1358,685,276,222,356,278,164683,5458,80517,3695,5412,1126,693,558,5179,1100,4660,1142,485,283,3236,684,6958,1021,9750,1181,10398,1405,14390,1005,9560,1149,6189,471,3607,482,84166,2708,4178,729,551,334,6058,1097,4900,1042,1393,760,2239,640,6904,801,8954,915,12475,1283,13274,706,10744,751,7957,223,4539,383
0500000US37109,37109,"Lincoln County, North Carolina",80456,517,10797,2577,5232,1467,593,341,0,203,520,343,196,197,109,174,474,357,524,444,445,328,522,402,476,325,339,267,418,401,616,442,5565,1576,667,586,0,203,319,351,232,283,0,203,121,150,655,580,882,435,682,466,463,311,556,585,602,379,386,238,69659,2532,33966,1426,1191,302,191,156,2485,630,1559,618,184,154,988,399,2495,456,3742,523,4585,663,6546,674,5227,294,3478,460,1295,481,35693,1644,1455,543,601,468,3309,782,801,389,466,228,660,256,2043,565,3472,644,4306,646,6723,606,5606,594,3602,219,2649,364
0500000US37119,37119,"Mecklenburg County, North Carolina",1039837,2049,126156,10667,56093,5223,7338,1427,783,543,8675,1817,2314,1059,1365,530,2621,765,8580,1718,6216,1584,7144,1539,5356,1139,3610,860,1306,499,785,376,70063,6635,6100,1701,1229,672,7272,1773,4647,1444,1096,593,2052,710,10711,1994,9542,1576,10231,1814,5787,1214,5101,1261,3702,913,2593,606,913681,10461,443180,5558,28721,1459,5719,1378,36936,2411,16962,1791,4811,988,11573,1233,34195,1922,78885,1734,67963,1544,63869,1210,49911,891,28805,574,14830,449,470501,6305,29301,1711,6406,1311,35426,2471,13908,1557,6202,1195,11249,1141,33802,2117,80999,1744,71227,1781,69505,1244,55381,1248,34263,982,22832,738
